turbidity,tds,temp,ph,inFlowLpm,outFlowLpm,label
0.582,37,24.4,6.9,0.931,1.017,min
3.883,420,22.1,5.28,0.163,0.12,max
3.901,244,34.7,7.33,1.143,0.206,med
0.391,41,20.6,7.35,0.851,0.909,min
3.566,128,31.5,9.25,1.13,1.047,med
3.302,370,38.3,8.05,0.722,0.978,med
3.956,249,31.8,7.19,0.18,0.185,med
3.732,174,31.5,5.69,1.172,0.54,max
4.557,356,30.6,4.67,0.862,1.045,med
3.943,218,25.4,7.04,0.158,0.327,max
3.033,195,25.4,5.54,0.808,0.773,med
4.616,180,34.5,4.29,1.004,0.38,med
4.267,290,27.7,5.37,0.823,0.612,max
4.921,244,25.4,6.85,0.406,0.766,med
3.641,148,26.5,8.63,0.761,1.06,max
4.417,286,20.3,4.02,0.12,1.114,max
4.515,253,36.0,7.59,0.118,1.028,med
4.364,311,33.6,6.31,1.126,0.143,max
5.429,163,36.1,5.97,1.157,0.412,max
4.513,124,20.8,5.92,1.174,0.521,max
4.916,134,30.8,6.92,0.143,0.258,max
2.373,187,40.6,7.04,0.667,0.991,max
4.648,209,26.7,7.04,0.81,1.129,max
4.658,204,35.9,6.38,1.018,0.46,max
1.491,79,34.5,5.94,0.727,0.682,med
3.215,94,30.3,7.38,0.277,0.131,min
4.533,396,36.7,7.17,0.544,0.115,med
3.517,231,33.0,7.04,0.321,0.542,max
3.735,320,44.5,6.75,1.083,0.146,med
2.591,387,40.1,8.56,1.061,1.013,max
4.069,326,27.0,8.09,1.078,0.311,max
3.444,188,24.2,6.69,0.775,0.739,med
4.267,243,40.2,7.26,1.101,0.339,max
6.739,184,26.9,7.04,0.281,1.05,max
3.487,204,27.0,9.44,0.325,0.178,med
19.852,293,38.8,3.2,0.277,0.154,max
3.3,211,29.6,6.77,0.556,1.027,med
3.408,148,20.7,6.47,0.38,0.392,max
5.26,186,37.6,7.95,0.978,0.574,med
2.76,161,24.5,8.32,0.722,0.872,max
4.316,170,22.6,7.04,0.122,0.425,max
4.612,84,31.0,6.06,0.629,0.789,med
15.195,217,33.6,3.98,0.379,0.127,max
2.988,87,22.3,8.31,1.15,0.328,max
4.258,202,40.1,7.04,0.705,0.836,med
4.602,228,35.8,8.93,0.757,0.978,max
4.49,166,33.0,6.9,0.101,1.128,med
0.344,30,20.2,6.54,1.129,0.894,min
4.169,166,38.5,7.56,0.596,0.945,max
1.323,122,27.3,6.91,0.822,0.505,med
3.358,259,27.4,7.04,0.267,0.79,max
3.972,352,26.8,6.59,0.881,0.413,max
5.853,429,44.9,3.83,0.37,0.208,max
4.816,133,23.4,7.97,0.989,1.003,med
4.549,490,43.3,9.01,0.561,0.725,med
3.079,290,37.6,7.65,0.395,0.422,med
5.029,147,44.1,7.04,0.895,0.612,max
1.345,154,28.1,6.58,0.512,0.554,med
4.6,270,23.7,7.04,0.858,0.9,med
3.712,239,33.1,8.39,0.998,0.317,max
4.654,96,39.9,7.04,1.048,0.485,max
3.807,262,35.8,5.12,0.993,0.322,max
4.29,196,26.2,3.85,0.981,1.127,max
4.031,131,28.0,8.8,0.488,0.772,med
3.14,260,34.0,6.42,1.155,1.037,med
4.034,204,43.8,7.81,0.524,0.441,max
3.522,268,32.8,5.29,0.728,0.197,max
5.249,117,32.2,6.07,0.154,0.559,med
4.285,270,24.2,7.04,0.285,1.003,max
4.617,201,29.7,8.14,1.165,0.983,med
4.141,115,40.3,8.62,0.38,0.248,max
3.282,119,34.8,7.04,0.962,1.077,max
17.562,271,36.3,4.26,0.407,0.075,max
0.621,12,25.0,6.73,1.177,1.01,min
4.119,408,24.8,8.74,0.681,0.308,med
4.256,256,40.1,6.79,1.003,0.386,med
4.154,231,32.0,7.23,0.412,0.649,max
4.7,205,39.6,6.88,0.998,0.218,med
3.717,226,40.8,8.21,0.719,0.598,max
3.437,254,43.6,5.81,0.984,0.735,med
4.194,258,26.0,6.63,0.876,0.199,max
4.648,272,36.5,8.11,1.021,0.141,max
3.499,282,26.6,4.9,0.168,0.696,max
3.447,264,23.7,6.61,0.209,0.188,med
3.545,331,37.7,7.46,1.199,0.813,med
3.848,219,21.9,6.24,0.976,1.096,max
3.874,149,30.4,5.43,0.729,0.71,med
5.128,234,33.2,7.04,1.085,0.125,max
4.374,115,33.1,7.04,0.753,0.489,max
0.88,11,24.8,6.95,0.874,0.967,min
0.693,34,23.1,7.25,0.863,1.102,min
3.386,241,22.6,6.63,0.543,1.099,med
3.981,231,27.2,7.04,1.098,0.79,med
5.294,197,24.2,7.04,1.018,1.009,med
3.556,345,40.5,5.73,0.57,0.645,med
3.278,110,41.6,6.92,0.324,0.882,max
3.813,109,30.4,6.64,1.044,0.998,max
3.688,154,27.6,6.9,0.271,0.827,max
4.196,142,26.5,7.27,0.633,0.779,med
19.843,405,49.1,3.36,0.253,0.272,max
4.532,215,27.1,7.54,0.933,0.454,max
4.282,81,30.0,7.26,0.654,0.504,max
15.77,311,34.6,4.14,0.258,0.397,max
4.274,161,39.4,8.78,0.902,0.368,max
