turbidity,tds,temp,ph,inFlowLpm,outFlowLpm,label
7.95,596.6,36.4,3.02,0.757,0.512,max
13.33,890.9,34.0,9.64,0.829,0.237,max
0.05,111.6,23.8,7.59,1.15,1.002,min
0.25,122.3,24.0,7.06,0.993,0.974,min
3.78,505.6,29.3,5.52,0.99,0.46,med
11.45,723.7,24.7,7.11,0.316,0.148,max
7.86,777.1,38.8,9.18,0.05,0.412,max
2.13,468.8,21.1,5.89,0.773,0.971,med
2.78,185.1,28.4,7.31,0.647,0.945,med
5.08,712.2,43.1,6.0,0.953,0.401,max
7.52,555.1,27.1,9.48,0.256,0.637,max
7.22,843.0,47.3,5.75,0.29,0.05,max
6.18,398.3,31.8,8.16,0.507,0.617,max
1.06,200.8,24.7,7.51,0.753,0.893,min
4.21,362.4,22.1,7.52,1.131,0.574,med
0.06,156.5,25.4,7.63,0.695,1.082,min
4.15,467.8,51.0,9.36,0.141,0.413,max
3.85,430.8,29.8,6.35,0.574,0.362,med
9.36,943.5,38.0,7.38,0.5,0.568,max
0.05,109.9,20.1,7.12,0.992,0.874,min
0.16,53.2,26.5,7.52,0.994,0.944,min
0.21,84.4,23.6,6.65,1.019,0.999,min
0.63,85.0,21.6,6.91,0.905,0.902,min
3.44,213.5,23.9,6.48,0.755,0.991,med
0.08,43.0,19.7,7.44,1.041,0.799,min
4.46,375.5,24.4,7.53,0.809,0.882,med
8.82,383.0,38.8,2.66,0.567,0.218,max
11.44,707.3,44.4,9.25,0.342,0.639,max
6.44,408.8,16.1,7.83,0.382,0.74,med
8.7,350.0,31.9,4.8,1.194,0.37,max
2.17,362.6,19.0,5.99,1.111,0.742,med
3.17,321.9,39.1,7.38,0.796,0.758,med
3.89,508.1,31.4,7.06,0.828,0.74,med
5.77,169.1,28.1,6.31,0.638,0.731,med
2.79,270.3,26.6,6.57,0.811,0.734,med
11.8,485.4,47.3,6.63,0.208,0.685,max
3.74,491.1,18.4,6.92,0.548,0.824,med
3.03,344.5,23.3,6.04,0.757,0.481,med
0.14,10.0,23.6,7.38,0.824,0.855,min
8.77,708.9,36.7,4.3,0.417,0.25,max
2.41,332.9,36.3,6.63,0.725,0.669,med
9.27,599.7,46.9,3.64,0.749,0.621,max
4.39,501.1,39.2,7.12,0.92,0.58,med
0.1,10.0,23.9,7.27,0.623,0.716,min
10.45,403.8,35.7,3.99,0.367,0.058,max
0.05,13.4,26.4,7.26,0.813,0.759,min
11.64,771.4,39.9,4.13,0.566,1.15,max
3.81,334.5,27.2,6.22,0.888,0.665,med
4.0,840.3,33.3,6.34,1.2,0.249,max
0.05,142.3,24.5,7.72,0.815,0.575,min
2.6,363.3,35.2,6.23,0.9,0.494,med
2.85,461.7,29.5,7.86,0.297,0.713,med
0.34,10.0,21.9,7.29,0.762,1.11,min
10.96,873.5,39.3,5.27,0.724,0.697,max
0.42,47.5,22.8,7.63,0.832,0.794,min
5.09,457.9,21.9,5.91,0.56,0.845,med
8.58,628.3,33.9,3.11,0.744,0.426,max
8.58,578.6,49.6,4.49,0.692,0.05,min
7.28,900.7,33.4,9.84,1.2,0.281,max
8.04,718.6,22.8,3.64,0.262,0.7,max
8.42,426.9,38.1,10.03,0.142,0.161,max
4.05,191.0,27.0,6.27,0.771,0.717,med
12.53,1011.7,33.3,9.75,0.818,0.314,max
1.0,249.9,26.2,7.46,0.37,0.454,med
5.93,973.9,45.8,6.79,0.453,0.05,max
4.09,328.3,21.8,5.6,1.2,0.424,med
6.1,545.0,34.5,8.8,0.168,0.557,max
0.15,88.1,27.3,7.28,1.055,0.627,min
3.13,363.8,35.8,7.65,0.84,0.795,max
4.81,313.0,17.2,6.95,0.393,1.087,med
2.42,336.3,24.3,6.95,0.84,0.319,med
8.25,849.6,32.3,4.93,0.805,0.432,max
6.15,492.3,40.4,9.96,0.282,0.768,max
4.56,502.3,36.8,6.88,0.05,0.277,max
1.35,105.1,21.5,7.42,0.865,0.821,min
1.17,530.6,37.5,7.02,0.965,0.54,med
3.4,150.0,29.5,6.7,0.503,0.713,med
0.26,127.0,24.1,6.69,1.045,0.728,min
0.1,117.6,22.4,6.5,0.795,0.719,min
1.09,410.6,21.0,8.41,0.535,1.15,med
2.07,165.1,20.7,7.86,0.636,0.528,med
9.0,519.5,33.4,4.29,0.407,0.385,max
0.07,178.4,26.2,7.52,0.871,1.039,min
7.83,559.3,55.0,9.13,0.818,0.581,max
9.03,801.1,28.7,9.78,0.879,0.346,max
5.6,274.7,19.1,7.2,0.415,1.141,med
1.14,313.1,30.3,7.07,0.451,0.324,med
1.0,247.5,26.6,6.98,0.566,0.832,med
0.43,37.4,21.2,6.59,0.905,0.882,min
0.26,28.2,18.9,6.55,1.121,0.819,min
0.86,76.0,18.7,7.36,1.024,0.755,min
7.0,505.5,28.1,7.87,0.373,1.15,med
7.33,819.2,47.0,6.7,0.392,0.171,max
8.37,710.0,39.6,7.87,0.196,0.603,max
0.54,16.6,24.9,6.85,0.849,0.907,min
5.06,374.2,30.9,7.16,0.838,0.335,med
0.67,103.9,20.6,6.5,0.841,1.0,min
1.11,81.8,24.2,6.94,0.821,0.938,min
3.87,382.9,18.9,6.47,0.661,0.86,med
6.62,797.0,34.5,9.23,0.67,0.631,max
1.0,310.4,16.1,6.13,0.396,0.727,med
5.45,264.3,33.6,8.81,0.943,0.671,med
0.24,10.0,21.5,6.89,0.895,0.52,min
4.0,599.5,27.9,9.47,0.418,0.473,max
3.81,180.7,30.1,9.24,0.434,0.593,med
10.18,551.3,40.7,9.25,0.296,0.285,max
2.49,500.7,24.6,8.12,0.795,0.66,med
4.71,387.0,39.5,5.24,0.121,0.454,max
1.13,126.7,19.6,7.22,0.664,0.901,min
3.69,423.8,35.2,5.51,0.651,0.739,med
4.5,481.3,38.9,6.98,0.596,0.773,med
3.04,506.9,24.6,8.76,0.997,0.556,max
0.62,37.3,27.3,7.18,0.968,0.966,min
0.16,108.2,25.1,7.14,0.769,0.847,min
8.98,736.5,40.4,9.94,0.28,0.211,min
5.38,335.2,25.8,6.65,0.872,0.723,med
3.26,493.4,25.1,7.27,0.742,0.641,med
7.06,555.1,46.6,8.8,0.255,0.782,max
5.37,642.3,37.3,5.63,0.379,0.467,max
11.6,689.9,44.1,4.78,0.774,0.48,max
0.47,58.8,23.1,7.2,1.063,0.921,min
6.22,209.6,18.6,5.88,0.938,1.001,med
5.2,182.9,28.9,6.9,0.645,0.568,med
3.0,166.6,29.9,5.88,0.541,0.412,med
4.0,488.1,50.3,10.67,0.184,0.061,max
1.29,81.3,27.3,7.0,0.908,0.804,min
3.87,294.2,24.8,7.14,0.6,0.712,med
0.05,42.6,24.0,7.59,0.828,0.822,min
5.83,514.4,32.4,8.42,0.711,0.776,med
3.57,439.9,37.0,7.2,0.661,0.254,med
0.84,30.8,28.2,7.04,0.934,0.99,min
6.55,733.3,36.6,3.46,0.991,0.782,max
5.16,304.7,35.5,6.47,0.495,0.558,med
4.65,161.0,26.5,8.51,0.983,0.82,med
1.5,19.7,20.1,7.08,0.855,0.987,min
8.44,660.8,33.4,8.8,0.955,0.344,max
4.15,253.5,20.7,6.17,0.809,0.902,med
5.27,633.2,33.8,9.7,0.448,0.269,max
6.93,864.1,36.7,4.72,0.479,0.338,max
2.4,150.0,28.9,7.93,0.903,0.476,med
0.11,100.7,24.5,7.06,0.879,0.961,min
3.73,267.7,25.9,6.93,0.387,0.803,med
10.38,617.5,25.7,7.01,0.529,0.335,max
9.35,749.5,37.3,3.94,0.902,0.05,max
1.26,70.6,25.3,7.2,1.063,1.15,min
0.05,10.0,21.6,6.88,0.899,0.818,min
2.98,373.1,24.1,5.98,0.677,0.448,med
0.96,136.7,24.2,7.16,0.94,0.763,min
3.27,311.2,22.8,6.51,0.639,0.651,med
3.96,367.8,31.1,6.33,0.544,0.73,med
0.14,110.2,21.7,7.29,0.99,0.978,min
0.36,76.0,21.0,7.68,1.076,0.934,min
5.55,325.6,35.1,6.85,0.506,0.589,med
4.3,700.5,40.7,9.1,0.37,0.936,max
7.8,661.5,45.1,4.73,0.624,0.379,max
0.09,85.4,17.8,7.55,0.839,1.063,min
5.31,504.3,22.8,9.58,0.353,0.472,max
5.47,402.1,35.8,5.03,0.61,0.707,max
7.03,889.0,28.5,5.68,0.381,0.497,max
0.48,138.1,25.8,7.37,0.96,0.887,min
11.04,520.3,28.8,9.27,0.5,0.05,max
1.3,184.4,23.3,6.5,0.737,0.606,min
7.83,645.6,39.1,7.82,0.363,0.642,max
14.16,530.2,48.1,7.26,0.773,0.474,max
6.22,658.2,29.4,7.92,0.111,0.637,max
2.55,260.0,26.0,5.7,1.044,0.947,med
13.59,604.8,37.9,9.3,0.118,0.316,max
2.65,411.5,29.7,7.04,0.886,0.518,med
4.0,603.7,27.0,6.2,0.472,0.548,max
5.25,320.6,31.7,7.82,0.304,0.567,med
0.53,87.2,24.7,7.63,1.025,0.919,min
1.12,104.5,24.1,7.71,0.93,0.726,min
0.05,141.4,19.5,7.1,1.054,0.97,min
14.48,380.0,41.5,9.84,1.102,0.191,max
4.19,310.0,26.3,5.78,0.813,0.52,med
1.5,63.2,23.0,7.03,0.774,0.737,min
0.59,125.2,19.6,7.5,0.917,0.754,min
8.0,556.8,50.0,6.36,0.699,0.23,max
3.65,259.6,33.1,6.46,0.68,0.313,med
4.53,330.9,22.9,7.8,1.042,0.805,med
3.22,503.2,30.2,7.02,0.696,0.507,med
0.39,120.7,25.0,7.66,0.909,0.984,min
0.44,73.9,26.0,6.71,0.963,0.844,min
0.42,166.5,23.6,7.58,0.745,0.91,min
8.47,772.1,54.7,7.27,0.578,0.546,max
7.78,350.0,41.1,7.42,0.267,0.227,max
13.47,685.7,48.6,9.18,0.544,0.41,max
9.48,350.0,34.9,5.18,0.05,0.476,max
11.58,936.1,36.1,4.62,0.375,0.442,max
8.36,528.6,31.7,10.05,0.787,0.728,max
6.4,843.7,25.5,10.14,0.261,0.19,max
0.22,140.0,20.8,7.86,0.864,0.85,min
9.34,350.0,46.2,6.86,0.943,0.05,max
3.16,377.8,34.9,7.79,0.857,0.42,med
1.31,379.2,27.0,8.11,0.906,0.914,med
2.92,435.5,23.9,5.59,0.44,0.358,med
4.0,434.5,46.9,6.87,0.525,0.05,max
3.36,398.0,21.0,8.03,0.802,0.328,med
3.17,378.2,25.7,5.5,0.53,0.941,med
0.42,94.8,24.1,7.25,1.04,0.967,min
0.28,93.1,26.9,6.5,0.839,0.719,min
4.0,631.6,40.7,6.41,0.498,0.258,max
0.07,76.7,24.5,6.54,0.901,1.15,min
4.55,150.0,10.0,7.28,0.415,0.608,med
0.22,10.0,21.4,7.76,0.842,0.907,med
8.44,953.0,30.5,5.8,0.894,0.485,max
1.83,316.6,25.8,7.28,0.589,0.531,med
0.29,82.5,19.6,6.92,0.814,1.139,min
5.97,677.6,39.9,4.5,0.18,0.126,max
7.0,290.4,27.5,5.67,0.538,1.03,med
2.52,379.1,16.7,7.7,1.091,0.401,med
1.99,365.2,25.8,7.18,0.704,0.453,med
0.1,99.5,22.9,6.86,1.094,0.858,min
5.46,202.8,38.3,6.87,0.505,0.802,med
3.79,357.6,35.5,7.31,0.591,0.86,med
0.13,10.0,24.7,6.91,0.855,0.606,min
5.62,571.0,27.1,7.35,0.502,0.621,med
4.0,747.5,55.0,6.22,0.284,0.05,max
4.0,730.1,35.7,8.8,0.107,0.78,max
3.44,448.5,27.8,6.72,0.806,0.771,med
0.21,88.7,16.4,7.84,1.005,0.93,min
12.36,603.9,34.7,7.87,0.249,0.11,max
0.66,34.4,20.8,6.51,0.905,0.414,min
0.05,10.0,23.2,7.39,0.827,0.836,min
10.8,684.4,30.5,3.85,0.781,0.304,max
5.6,401.4,28.8,7.21,0.622,1.049,med
1.0,401.5,27.3,6.66,0.744,0.363,med
0.13,30.6,22.2,7.21,1.172,0.699,min
4.83,455.1,18.7,7.8,0.719,0.806,med
0.85,124.4,30.0,6.79,0.643,0.791,min
2.18,370.5,26.9,7.51,0.529,0.668,med
7.66,664.3,47.8,7.44,0.302,0.568,max
2.74,359.6,34.2,5.5,0.642,0.927,med
4.0,717.9,40.5,9.62,0.573,0.595,med
1.0,194.1,32.5,6.8,0.957,0.409,min
0.29,177.3,21.1,6.99,0.807,0.767,min
8.92,686.4,32.7,9.31,0.267,0.115,max
2.09,392.9,22.6,7.27,0.553,0.225,med
0.84,159.2,24.6,7.01,0.803,0.863,min
2.22,207.7,29.1,5.5,0.792,0.628,med
2.97,393.4,28.3,7.76,0.396,0.98,med
6.31,405.7,44.3,5.18,0.83,0.404,med
6.77,707.3,35.6,3.81,0.588,0.156,max
0.05,10.0,19.7,6.77,1.002,0.678,min
7.66,776.4,32.7,7.35,0.417,0.678,max
5.81,942.8,25.5,6.62,0.628,0.238,max
0.16,159.3,27.0,7.15,0.699,0.777,min
4.0,608.8,29.9,8.8,0.342,0.89,max
0.39,110.3,19.1,7.32,0.922,0.758,min
8.14,867.5,46.4,10.35,0.647,0.16,max
1.73,218.5,23.2,8.65,0.649,0.162,med
5.43,293.1,28.1,5.5,0.436,0.772,med
4.78,652.5,42.6,5.69,0.669,0.456,max
9.03,828.9,44.4,8.93,0.498,0.605,max
5.9,757.6,38.4,3.92,0.474,0.446,max
12.52,1028.1,36.6,6.16,0.181,0.372,max
7.72,759.3,39.1,6.92,0.104,0.629,min
3.16,370.1,26.1,8.16,0.802,0.332,med
3.52,459.3,37.7,7.73,0.683,0.925,med
12.18,646.8,46.9,9.75,0.813,0.768,max
0.36,10.0,23.4,7.76,0.866,0.722,min
4.98,357.7,20.2,7.16,0.751,0.792,med
1.0,219.4,30.3,6.01,0.591,0.749,med
5.88,516.3,24.3,5.5,0.657,0.592,med
11.22,350.0,46.5,4.38,0.371,0.132,max
0.05,145.6,28.0,6.82,1.142,0.802,min
2.69,462.4,14.6,5.56,0.679,0.96,med
5.76,762.1,24.2,3.1,0.959,0.492,max
0.53,199.3,29.8,6.73,0.85,1.15,min
0.45,10.0,24.6,7.81,0.826,0.806,min
4.48,302.4,27.9,5.83,0.727,0.746,med
1.69,377.0,31.8,6.7,0.836,0.508,med
0.2,118.1,22.9,7.68,0.736,0.373,min
6.86,798.9,44.1,6.42,0.461,0.338,max
9.63,869.8,34.0,10.31,0.341,0.203,max
0.05,131.2,29.4,7.43,0.523,0.844,min
0.33,163.3,15.0,6.5,0.714,0.673,min
0.39,31.2,19.1,7.53,1.022,0.678,min
5.52,276.4,33.7,8.26,0.553,0.472,med
4.74,337.5,17.5,6.75,0.506,0.666,med
10.17,350.0,32.7,7.34,0.964,0.436,max
8.32,783.1,37.3,9.66,0.696,0.348,max
1.52,468.4,28.7,7.21,0.535,0.357,med
6.42,350.0,40.4,9.98,0.266,0.41,max
3.5,386.4,27.4,5.61,0.803,1.034,med
0.25,138.9,21.4,7.21,0.799,0.883,min
3.65,325.9,28.1,9.5,0.762,0.779,med
5.56,632.2,31.2,9.47,0.91,0.821,max
11.15,385.3,40.8,10.32,0.541,0.635,max
12.76,993.5,38.9,3.95,0.801,0.267,max
4.34,423.5,24.3,8.86,0.709,0.71,med
4.0,874.8,25.8,5.31,0.222,0.05,max
0.12,10.0,21.9,6.53,0.916,0.559,min
6.19,918.5,37.4,3.4,0.193,0.128,max
11.23,893.1,19.9,8.8,1.072,0.05,max
4.77,288.1,24.3,6.19,0.89,0.408,med
6.25,939.5,37.0,6.36,0.393,0.264,max
1.61,202.5,28.6,6.5,0.632,0.854,med
7.0,367.4,21.7,7.85,1.073,0.585,med
5.83,501.9,38.2,6.86,0.451,0.132,max
9.78,645.5,46.0,4.26,0.464,0.05,max
2.66,265.8,30.3,8.12,0.673,0.691,med
0.97,10.0,19.2,7.28,1.059,0.794,min
4.46,350.0,34.3,10.05,0.2,0.195,max
0.05,10.0,23.4,8.37,0.872,0.68,min
4.81,852.9,38.1,6.97,0.286,0.05,max
1.33,94.5,23.8,7.39,1.063,0.865,min
2.95,484.8,31.9,7.0,0.617,0.572,med
1.0,484.4,32.7,7.46,0.1,0.907,med
0.42,144.4,23.7,6.87,0.895,0.564,min
0.18,10.0,22.1,6.95,1.087,1.034,min
1.68,150.0,23.3,5.54,0.996,1.013,med
1.0,353.8,29.6,8.59,0.724,0.859,med
3.24,252.9,16.8,9.24,0.612,0.877,med
9.61,350.0,34.1,9.68,0.098,0.82,max
11.62,673.9,44.1,4.92,0.552,0.312,max
4.07,607.4,37.8,7.42,0.291,0.495,max
3.67,310.7,31.0,7.76,0.609,0.751,med
11.04,681.6,51.2,9.84,0.312,0.595,max
7.78,631.1,53.0,8.8,0.587,0.473,min
3.6,549.8,26.4,8.32,0.735,0.445,med
5.74,319.6,21.1,6.75,0.555,0.738,med
2.26,352.6,25.4,7.08,0.724,0.459,med
3.34,150.0,31.7,8.22,0.623,0.623,med
11.06,776.1,29.5,5.44,0.954,0.392,max
1.52,505.1,26.7,5.5,0.56,0.465,med
2.45,166.0,32.2,7.32,0.476,0.503,med
4.63,410.9,23.8,7.89,0.394,0.303,med
5.96,551.0,30.7,9.39,0.05,0.314,max
5.83,552.3,23.4,9.51,0.364,0.053,min
8.96,613.5,40.5,6.85,0.425,0.749,max
2.76,459.0,35.3,6.23,0.565,0.793,med
5.07,717.2,33.8,4.33,0.381,0.195,max
3.8,389.0,28.9,6.7,0.887,0.663,med
10.17,475.0,38.2,9.84,0.702,0.176,max
2.7,552.9,23.0,7.28,0.87,0.635,med
1.81,359.7,22.9,7.15,0.528,0.655,med
0.12,93.1,20.1,7.16,0.951,0.823,min
1.28,131.1,23.0,7.61,1.044,1.022,min
12.97,350.0,44.1,9.13,0.572,0.558,max
6.47,683.5,46.7,6.69,1.062,0.177,max
7.05,620.2,34.6,9.14,0.05,0.126,max
9.2,637.7,36.6,8.8,0.807,0.112,max
0.25,112.0,19.8,7.96,0.708,0.878,min
5.6,424.5,24.3,6.5,0.555,0.894,med
0.21,63.8,24.8,6.76,1.039,0.775,min
0.07,109.7,24.6,7.46,0.646,1.001,min
1.96,157.9,31.8,8.48,0.495,0.968,med
0.18,119.7,19.7,6.62,1.18,0.607,min
4.56,443.1,39.3,7.01,0.785,0.454,med
0.13,115.8,19.6,6.7,0.851,0.943,min
4.7,427.2,22.8,7.65,0.533,0.328,med
0.05,109.1,20.7,7.16,0.904,0.744,min
0.36,30.5,25.0,7.14,1.081,0.784,min
7.25,690.3,30.9,3.56,0.419,0.05,max
5.48,586.6,51.3,9.42,0.371,0.627,max
0.19,28.4,20.6,7.83,0.861,0.949,min
0.09,19.6,24.8,7.08,0.949,0.662,min
10.35,703.7,45.1,3.97,0.912,0.497,max
8.33,496.1,32.0,6.4,0.527,0.175,max
0.32,60.0,24.8,6.86,1.2,0.89,min
7.02,895.7,35.5,3.08,0.702,0.236,max
10.18,578.0,31.8,3.47,0.467,0.218,max
7.85,661.2,37.7,8.8,0.05,0.539,max
0.23,131.1,23.3,6.79,1.029,0.91,min
1.5,79.1,17.6,6.93,0.614,0.914,min
0.05,44.0,25.8,7.32,0.805,0.697,min
1.54,468.2,23.3,7.79,0.47,0.856,med
6.14,249.1,25.6,6.17,0.737,0.542,min
1.0,378.3,28.2,7.19,0.801,0.727,med
4.39,343.8,31.8,6.71,0.567,0.533,med
9.36,658.0,36.7,5.8,0.107,0.449,max
1.98,150.0,25.3,6.5,0.805,0.699,med
0.34,30.5,20.8,6.92,0.847,0.809,min
8.07,922.7,44.2,8.97,0.639,0.311,max
0.35,28.8,23.3,7.67,1.2,0.949,min
5.47,604.8,34.2,3.67,0.581,0.477,max
11.59,873.0,40.9,7.26,0.441,0.234,max
8.22,595.5,36.8,9.25,0.363,0.839,max
0.37,128.6,24.3,7.0,0.833,0.886,min
3.3,405.4,25.4,7.46,0.811,0.867,med
1.06,391.3,32.2,5.5,0.75,0.567,med
0.05,164.3,24.5,7.05,0.957,0.894,min
0.05,99.2,24.2,7.09,0.917,0.919,min
2.33,277.4,41.4,6.19,0.535,0.441,med
10.33,556.6,25.1,7.56,0.389,0.487,max
10.32,785.4,41.8,2.23,0.625,0.775,min
5.26,195.9,28.1,5.93,0.69,0.605,med
11.45,560.8,41.6,9.42,0.166,0.412,min
9.21,565.4,34.2,11.3,0.447,0.176,max
6.08,520.6,22.2,8.13,0.778,0.519,med
0.26,11.2,22.1,7.26,0.908,1.109,min
4.96,197.2,28.8,6.1,0.648,0.581,med
2.02,150.0,37.0,6.0,0.618,0.359,med
0.1,10.9,24.4,6.5,0.726,0.808,min
2.15,176.9,22.1,6.12,0.779,0.545,med
9.32,350.0,49.8,6.71,0.21,0.383,min
5.96,355.2,20.2,5.98,0.898,0.77,med
0.96,171.4,18.9,6.51,0.61,1.01,min
8.05,679.5,33.5,6.43,0.395,0.606,max
0.47,89.7,24.4,6.98,0.824,0.622,min
2.96,150.0,42.0,6.85,0.908,0.402,med
0.4,169.7,23.6,7.31,0.84,0.931,min
2.08,209.5,35.5,5.96,1.071,0.1,med
4.73,192.6,28.9,7.98,0.286,0.609,med
3.72,150.0,32.2,7.25,0.691,0.654,med
8.27,673.3,33.6,9.59,0.423,0.574,max
7.11,661.8,49.3,6.83,0.186,0.479,max
3.67,378.9,17.8,5.5,0.729,0.808,med
2.64,447.8,20.9,6.38,0.342,0.851,med
0.05,42.9,27.3,6.5,1.092,0.901,min
2.24,197.9,33.0,7.32,0.78,0.576,min
6.01,437.1,35.6,7.09,0.539,0.638,med
0.37,91.9,21.2,6.64,0.762,0.647,min
8.24,621.3,42.2,4.39,0.732,0.05,max
9.92,628.4,55.0,8.83,0.404,0.105,med
11.85,597.1,40.7,8.8,0.218,0.299,max
4.19,302.8,33.4,6.33,1.05,0.633,med
0.52,186.4,19.3,7.63,1.052,0.598,min
3.9,278.4,23.0,7.76,0.655,0.634,med
0.47,78.1,29.0,7.59,0.946,0.783,min
0.06,55.5,22.2,6.58,1.139,0.866,min
0.11,212.3,25.8,7.03,1.005,1.15,min
12.91,425.2,55.0,9.47,0.862,0.394,max
0.08,44.2,26.2,6.98,1.14,1.03,min
7.54,920.9,55.0,5.32,0.382,0.57,max
0.05,28.2,25.9,7.88,0.884,0.825,min
8.3,596.4,38.6,6.39,0.599,0.05,max
10.7,459.2,33.8,5.06,0.688,0.301,max
0.05,10.0,21.6,6.86,1.032,0.919,min
1.0,309.1,26.7,6.93,0.707,0.678,med
7.84,622.8,31.6,7.22,0.103,0.57,max
0.47,23.7,25.9,7.08,0.641,1.143,min
4.26,407.2,19.7,6.88,0.753,0.563,med
2.25,219.8,21.2,7.41,0.596,0.134,med
0.82,193.8,21.5,7.1,0.875,0.941,min
0.68,10.0,24.0,7.04,0.857,0.918,med
1.15,362.1,34.6,7.6,0.92,0.377,med
7.09,990.4,34.5,5.07,0.902,0.3,max
1.08,63.6,26.0,7.41,0.904,0.804,min
4.89,268.9,25.1,6.33,0.634,0.935,med
7.03,655.1,46.6,9.61,0.584,0.051,max
0.05,112.5,26.9,6.9,1.097,0.882,min
0.06,83.8,21.2,7.13,0.908,0.929,min
8.92,471.1,41.9,8.92,0.844,0.691,max
1.07,404.0,36.0,8.89,0.766,0.751,med
0.06,20.1,26.1,7.96,0.937,0.867,min
7.4,915.5,40.3,9.47,0.418,0.281,max
3.9,380.1,23.0,7.69,0.572,0.619,med
0.12,10.0,24.5,6.84,0.686,0.86,min
9.92,614.9,32.2,7.45,0.595,0.05,max
5.95,914.5,35.4,6.88,0.49,0.604,max
0.59,124.1,23.2,7.32,0.943,0.755,min
11.75,431.3,45.0,6.75,0.86,0.145,max
1.64,413.4,26.1,7.71,0.953,0.573,med
8.42,1034.4,45.0,7.01,0.638,0.762,max
8.93,1091.6,37.4,4.2,0.273,0.079,max
4.0,727.4,46.2,9.77,0.458,0.102,max
0.23,138.8,30.0,7.24,0.835,0.8,min
6.3,259.5,18.0,5.5,0.67,0.517,med
7.43,628.1,41.2,4.93,0.491,0.05,min
0.19,27.8,22.8,6.59,1.018,0.874,min
12.21,421.4,33.5,9.38,0.244,0.458,max
1.21,66.7,19.6,7.15,0.995,0.666,min
13.48,784.2,35.3,10.76,0.556,0.339,max
0.44,64.9,25.0,7.03,0.917,0.916,min
11.47,782.0,36.3,5.8,0.248,0.334,max
4.36,150.0,37.6,7.17,0.972,0.473,med
3.49,347.1,24.9,8.63,0.759,0.669,med
9.67,711.1,39.6,10.11,0.783,0.507,max
4.11,395.4,33.9,9.64,0.737,0.05,max
3.04,458.2,19.5,5.5,0.745,0.749,med
3.68,273.3,33.9,6.57,0.434,0.496,med
0.11,65.6,25.5,7.56,0.914,0.717,min
2.06,150.4,31.3,8.74,0.501,0.894,med
4.26,549.5,35.6,6.11,0.898,0.955,med
0.09,54.6,28.0,7.36,0.721,0.917,min
6.93,526.7,33.8,7.14,0.71,0.201,max
4.7,714.6,40.3,9.95,0.05,0.388,max
0.26,92.7,21.3,6.96,0.998,0.889,min
1.08,440.4,21.5,6.66,0.993,0.368,med
4.0,731.3,42.7,8.03,0.05,0.267,max
10.06,608.4,29.6,9.78,0.206,0.299,max
8.85,574.3,41.6,6.69,0.759,0.257,max
3.67,346.4,29.9,7.12,0.776,0.588,med
3.45,340.1,16.7,8.52,0.503,0.46,med
11.22,410.3,38.0,6.92,0.428,0.245,max
0.14,53.2,17.8,7.24,0.886,0.775,min
3.32,183.5,34.3,8.44,0.88,0.617,med
2.81,478.6,21.3,7.32,0.39,0.691,med
1.87,442.8,31.1,7.78,0.585,1.048,med
4.95,409.0,21.2,9.45,0.419,0.84,med
9.98,350.0,26.8,7.08,0.499,0.271,min
2.29,569.7,41.0,6.65,0.718,0.612,med
9.56,1142.6,44.7,9.45,1.1,0.58,max
4.2,350.0,32.9,10.34,0.656,0.407,med
1.0,313.9,31.9,7.72,0.715,0.828,med
4.0,388.8,44.2,5.07,0.794,0.526,max
6.96,884.6,40.5,8.84,0.631,0.091,max
0.1,107.1,29.1,7.2,1.017,0.731,min
0.4,59.0,23.8,7.66,0.854,1.03,min
9.62,649.6,23.7,9.92,0.929,0.546,max
8.58,746.2,41.4,6.52,0.255,0.604,max
5.81,510.1,32.7,7.07,0.705,0.803,med
8.06,844.6,33.4,4.9,0.859,0.152,min
6.62,717.2,34.8,4.46,0.488,0.467,max
3.79,362.9,26.7,6.79,1.147,0.812,med
2.68,401.3,19.7,7.59,0.622,0.815,med
1.19,206.6,28.3,7.14,1.094,0.442,med
0.54,10.0,18.6,7.03,1.055,0.809,min
3.23,237.0,16.6,6.84,0.765,0.87,med
1.0,232.3,27.3,8.6,0.835,0.711,min
5.0,339.2,25.6,6.49,0.673,0.64,med
2.99,280.9,39.5,8.46,0.811,0.915,med
0.36,29.6,23.5,7.05,0.988,0.932,max
2.68,220.7,23.2,7.23,0.444,0.5,med
0.45,126.1,19.2,7.72,0.852,0.94,min
4.0,393.8,36.9,5.5,0.872,0.431,med
0.05,10.0,19.2,6.5,0.843,0.831,min
4.87,492.4,22.1,6.51,0.594,1.15,med
5.03,425.3,31.3,6.19,0.545,0.695,med
7.87,361.4,28.4,6.67,0.552,0.116,max
9.57,387.0,35.3,10.28,0.328,0.596,max
0.05,71.5,24.1,7.78,0.811,0.916,min
4.07,826.0,55.0,4.95,0.478,0.347,max
0.21,89.4,23.0,7.36,0.776,0.7,min
8.0,775.5,39.2,5.78,0.083,0.619,max
5.14,498.4,39.2,6.5,0.556,0.807,med
0.44,38.0,20.9,8.1,1.047,0.801,min
3.31,258.6,31.9,5.69,0.992,0.604,med
4.07,560.4,36.1,6.77,0.795,0.587,med
11.72,517.0,46.9,5.63,0.293,0.318,max
0.22,98.7,18.3,7.11,1.077,0.94,min
7.63,773.2,35.0,4.88,0.618,0.05,max
6.24,673.8,36.8,10.1,0.304,0.293,max
10.48,490.2,45.5,4.01,1.2,0.489,min
0.15,170.9,25.3,6.96,0.662,0.83,min
